normalized_BV2 control (1)_exo,normalized_BV2 + TGFB (1)_exo,normalized_BV2 + IL10 (1)_exo,normalized_BV2 + LPS (1)_exo,normalized_BV2 control (2)_exo,normalized_BV2 + TGFB (2)_exo,normalized_BV2 + IL10 (2)_exo,normalized_BV2 + LPS (2)_exo,normalized_BV2 control (3)_exo,normalized_BV2 + TGFB (3)_exo,normalized_BV2 + IL10 (3)_exo,normalized_BV2 + LPS (3)_exo,normalized_BV2 control (4)_exo,normalized_BV2 + TGFB (4)_exo,normalized BV2 + IL10 (4)_exo,normalized_BV2 + LPS (4)_exo,Protein IDs,Majority protein IDs,Protein names,Gene names
#!{Type}E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,T,T,T,T
#!{C:Group1}BV2 control exo,BV2 + TGFB exo,BV2 + IL10  exo,BV2 + LPS exo,BV2 control exo,BV2 + TGFB exo,BV2 + IL10 exo,BV2 + LPS exo,BV2 control exo,BV2 + TGFB exo,BV2 + IL10 exo,BV2 + LPS exo,BV2 control exo,BV2 + TGFB exo,BV2 + IL10 exo,BV2 + LPS exo,,,,
17.040802,17.58403778,18.88472939,18.77541733,17.10077667,15.24464703,18.07403183,18.15258217,18.61990166,16.14346886,15.18991947,16.18185997,18.81365776,12.92827415,15.91290474,18.94544983,P46638;A0A068BFR3;P62492;G3UY29;E9Q3P9;F8WGS1;Q3UZ37;G3UZD3;G3UZL4;Q9QWU0;E9Q6B3,P46638;A0A068BFR3;P62492;G3UY29;E9Q3P9;F8WGS1;Q3UZ37;G3UZD3,Ras-related protein Rab-11B;Ras-related protein Rab-11A,Rab11b;Rab11a
21.14309692,15.93380356,16.95815849,14.10713863,19.75344658,17.76306534,17.21115303,17.86314964,15.95316124,16.48593903,16.64182091,12.53363419,18.55584526,16.84588432,13.78048325,16.0418911,Q61919;A0A068EVR8;Q60589;Q1KYM0;Q61920;Q04586;P11370;P70356;G4V4Z0;Q9R0Y9;Q811N3;Q3U4K5;Q61533;A0A345IT92;Q3UZF4;Q61975;Q8K030;Q61977;B2RQY6;Q62102,Q61919;A0A068EVR8;Q60589;Q1KYM0;Q61920;Q04586;P11370;P70356;G4V4Z0;Q9R0Y9;Q811N3;Q3U4K5;Q61533;A0A345IT92,Retrovirus-related Env polyprotein from Fv-4 locus,env;Mela;Fv4;F630007L15Rik
14.71286678,17.89873314,18.14214134,17.65477943,17.07514381,18.62064743,14.23920727,15.4250555,17.78955841,11.87255001,14.5795145,17.28182983,14.26028252,14.38571548,18.94379997,17.45244217,P83940;A0A087WQE6;A0A087WNT1;A0A087WPE4,P83940;A0A087WQE6;A0A087WNT1;A0A087WPE4,Transcription elongation factor B polypeptide 1,Tceb1
16.89819336,17.95152092,17.3051815,19.58266068,16.83282471,13.86201286,14.2582407,17.57715416,17.38908577,15.75169086,17.18782616,15.88376617,18.32604027,16.69983101,17.26166916,15.06509876,Q3UMC0;Q9D3R6;D3Z0U5;D6RGM7;A0A0E4D027;A0A0E4HJ81;D3Z4J2;A0A0E3WJP9;A0A0E4D014;A0A0E4HEY7;A0A0G2JFY0;A0A0A0MQ80;B7ZNK9;Q9D3R6-3,Q3UMC0;Q9D3R6;D3Z0U5;D6RGM7;A0A0E4D027;A0A0E4HJ81;D3Z4J2;A0A0E3WJP9;A0A0E4D014;A0A0E4HEY7;A0A0G2JFY0;A0A0A0MQ80;B7ZNK9;Q9D3R6-3,Spermatogenesis-associated protein 5;Katanin p60 ATPase-containing subunit A-like 2,Spata5;Katnal2
18.58497238,16.23331642,18.29041481,15.79519081,20.08208084,18.59331322,14.71184063,16.65553474,18.37427521,16.66511154,15.07306671,13.16799736,14.6065197,17.58011818,15.62314701,14.58530617,P68368;A0A0A0MQA5;A0A087WSB0;A0A087WSL5;A0A087WRB4;A0A087WQS4;Q3UX10;A0A087WS35,P68368;A0A0A0MQA5,Tubulin alpha-4A chain,Tuba4a
22.48735619,23.93109322,23.51290894,23.99911499,21.97564507,22.35693359,22.76592827,23.42485619,23.95868492,21.09528351,23.10116386,21.8869915,23.19714928,22.03239059,23.81620789,22.40896034,P16858;A0A0A0MQF6;A0A1D5RLD8;S4R257;Q3TUZ9;Q4VBD1;Q6IWE3;W8QM43;Q64467;S4R1W8;Q3V2I5;S4R1N5;S4R2G5;Q8CEV2;A0A0R4J0X7;V9GXA7;Q8BJ40;Q2VWQ4,P16858;A0A0A0MQF6;A0A1D5RLD8;S4R257,Glyceraldehyde-3-phosphate dehydrogenase,Gapdh
19.61000443,20.08534622,14.68175888,20.18751907,17.05962944,15.59934425,18.14414978,18.97927856,20.2411232,17.04487801,15.51937485,16.35869789,19.01467323,14.70204163,15.29048824,14.40712547,A0A0G2JGD2;P07091,A0A0G2JGD2;P07091,Protein S100-A4,S100a4
13.81757832,14.4926033,18.04403687,14.27586651,13.88301754,15.68250942,15.51646519,18.67893791,18.50322914,16.391325,18.4051857,16.38164139,18.56304932,17.66571617,18.52033043,14.82854176,A0A0J9YVA2,A0A0J9YVA2,,
16.38103676,17.73401451,18.12935448,18.39962006,16.60411835,14.09821415,14.28316402,16.78944778,17.76747322,13.56767082,15.71542931,13.49646091,16.48672295,14.36912537,15.23810673,14.83721638,Q9CQW2;A0A0N4SVB8;Q9DAB3,Q9CQW2;A0A0N4SVB8;Q9DAB3,ADP-ribosylation factor-like protein 8B,Arl8b
13.73273468,17.68185997,17.47330284,19.99232292,15.38801861,13.73681164,16.72792053,17.93751526,18.54321098,10.976408,17.22234917,16.16562462,16.96931839,13.58151722,16.15376854,15.33355427,Q6ZWY8;A0A0N4SVF0,Q6ZWY8;A0A0N4SVF0,Thymosin beta-10,Tmsb10
18.30415535,18.67700005,18.69959831,18.11421776,18.57244301,18.69775772,19.86794662,18.19590187,18.74340439,18.77861023,15.29843426,16.04090309,19.9368763,18.76337051,15.57896614,18.31831741,Q91ZX7;A0A0R4J0I9;Q3U454;Q3U5J2,Q91ZX7;A0A0R4J0I9,Prolow-density lipoprotein receptor-related protein 1;Low-density lipoprotein receptor-related protein 1 85 kDa subunit;Low-density lipoprotein receptor-related protein 1 515 kDa subunit;Low-density lipoprotein receptor-related protein 1 intracellular domain,Lrp1
13.04746151,17.98597527,16.22890282,19.47056961,12.57923126,13.25757885,15.65855217,16.3273983,18.39589691,13.40097618,16.51917267,13.34197998,15.54410553,13.12368584,15.06886864,16.65331078,P08003;A0A0R4J0Z1,P08003;A0A0R4J0Z1,Protein disulfide-isomerase A4,Pdia4
15.54354,17.07108307,17.64944839,18.15399933,13.19003868,14.67992783,15.7206831,15.10206223,17.42362022,14.26394558,13.68423557,13.92630482,17.66871262,15.47218037,14.9458828,14.60939026,P98078;A0A0R4J104;E9QL31;P98078-2;E9PX84;Q3TRE6;Q3TMQ2;P98078-3;Q3TRI2;Q3TN55;F6TQN9;Q9DCE6;E0CXT5;E0CZ53;E0CYJ2,P98078;A0A0R4J104;E9QL31;P98078-2;E9PX84;Q3TRE6;Q3TMQ2;P98078-3;Q3TRI2;Q3TN55;F6TQN9,Disabled homolog 2,Dab2
20.81427765,22.65433121,22.70449829,15.85383511,20.26254272,21.80222321,19.70105171,20.8905468,17.34463692,24.09333992,19.6457901,18.85023499,22.24114418,22.26084709,20.61011887,20.46505356,G3UYZ1;A0A0R4J117;Q8R366;A0A0A6YWK7;A0A0A6YVX9;D3Z4Q8,G3UYZ1;A0A0R4J117;Q8R366,Immunoglobulin superfamily member 8,Igsf8
21.89985085,23.17479897,22.11379051,23.20416451,21.84729195,21.62521172,21.746912,22.58835983,23.07091522,20.13582039,22.62171745,20.15968704,22.65120316,21.9436245,22.92728043,20.48912239,Q7TMB8;A0A0R4J119;Q7TMB8-2;Q5SQX6;F6QD74;A0A0U1RQ05;Q810V4;Q6PGK0,Q7TMB8;A0A0R4J119;Q7TMB8-2;Q5SQX6;F6QD74;A0A0U1RQ05,Cytoplasmic FMR1-interacting protein 1;Cytoplasmic FMR1-interacting protein 2,Cyfip1;Cyfip2
16.8358078,18.0246048,18.30950928,18.64041901,15.71174717,15.30488777,15.84727955,15.89788342,19.59822655,15.63170147,15.12170124,14.02856064,14.60954285,13.83761978,17.35945892,16.46264458,P31996;A0A0R4J1C8;P31996-2,P31996;A0A0R4J1C8;P31996-2,Macrosialin,Cd68
